country_code,indicator_code,year,value
ZAF,ITU.IT_CEL_SETS_P2,2005,68.6197925954101
CMR,ITU.IT_MLT_MAIN_P2,2005,0.587604015650387
GHA,ITU.IT_MLT_MAIN_P2,2005,1.43222293582583
KEN,ITU.IT_MLT_MAIN_P2,2005,0.800997662228503
NGA,ITU.IT_MLT_MAIN_P2,2005,0.843525838956555
RWA,ITU.IT_MLT_MAIN_P2,2005,0.260654116923599
ZAF,ITU.IT_MLT_MAIN_P2,2005,9.89290106151273
CMR,ITU.IT_NET_BBND_P2,2005,0.0011830442351952
GHA,ITU.IT_NET_BBND_P2,2005,0.0084812813576892
KEN,ITU.IT_NET_BBND_P2,2005,0.0150824868721744
NGA,ITU.IT_NET_BBND_P2,2005,0.0003447865613617
RWA,ITU.IT_NET_BBND_P2,2005,0.0130321536362801
ZAF,ITU.IT_NET_BBND_P2,2005,0.333986441269902
CMR,ITU.IT_CEL_SETS_P2,2004,9.2162740321822
GHA,ITU.IT_CEL_SETS_P2,2004,7.75094614130464
KEN,ITU.IT_CEL_SETS_P2,2004,7.33478416366219
NGA,ITU.IT_CEL_SETS_P2,2004,6.48475870170114
RWA,ITU.IT_CEL_SETS_P2,2004,1.55691764536154
ZAF,ITU.IT_CEL_SETS_P2,2004,42.5360187041727
CMR,ITU.IT_MLT_MAIN_P2,2004,0.598651923932152
GHA,ITU.IT_MLT_MAIN_P2,2004,1.43278640157547
KEN,ITU.IT_MLT_MAIN_P2,2004,0.862072069749323
NGA,ITU.IT_MLT_MAIN_P2,2004,0.728442170329032
RWA,ITU.IT_MLT_MAIN_P2,2004,0.260546744390623
ZAF,ITU.IT_MLT_MAIN_P2,2004,10.0078746440117
GHA,ITU.IT_NET_BBND_P2,2004,0.0041155466237015
RWA,ITU.IT_NET_BBND_P2,2004,0.0130205320634005
ZAF,ITU.IT_NET_BBND_P2,2004,0.122470421913257
CMR,ITU.IT_CEL_SETS_P2,2003,6.66446374271828
GHA,ITU.IT_CEL_SETS_P2,2003,3.73545578999193
KEN,ITU.IT_CEL_SETS_P2,2003,4.72713199362788
NGA,ITU.IT_CEL_SETS_P2,2003,2.29549001985705
RWA,ITU.IT_CEL_SETS_P2,2003,1.52232331319601
ZAF,ITU.IT_CEL_SETS_P2,2003,34.762637167057
CMR,ITU.IT_MLT_MAIN_P2,2003,0.602666775575266
GHA,ITU.IT_MLT_MAIN_P2,2003,1.36654942630797
KEN,ITU.IT_MLT_MAIN_P2,2003,0.975739403604927
NGA,ITU.IT_MLT_MAIN_P2,2003,0.647607053403431
RWA,ITU.IT_MLT_MAIN_P2,2003,0.297721813814688
ZAF,ITU.IT_MLT_MAIN_P2,2003,10.1236387004893
ZAF,ITU.IT_NET_BBND_P2,2003,0.0418821737114134
CMR,ITU.IT_CEL_SETS_P2,2002,4.4609440140897
GHA,ITU.IT_CEL_SETS_P2,2002,1.86582932404951
KEN,ITU.IT_CEL_SETS_P2,2002,3.63815196215681
NGA,ITU.IT_CEL_SETS_P2,2002,1.17556500937436
RWA,ITU.IT_CEL_SETS_P2,2002,0.980824220433372
ZAF,ITU.IT_CEL_SETS_P2,2002,28.5342918067619
CMR,ITU.IT_MLT_MAIN_P2,2002,0.705101920902115
GHA,ITU.IT_MLT_MAIN_P2,2002,1.32680713969944
KEN,ITU.IT_MLT_MAIN_P2,2002,0.985240244135056
NGA,ITU.IT_MLT_MAIN_P2,2002,0.525953052216821
RWA,ITU.IT_MLT_MAIN_P2,2002,0.298862643419546
ZAF,ITU.IT_MLT_MAIN_P2,2002,10.2396082917712
ZAF,ITU.IT_NET_BBND_P2,2002,0.0055581685033022
CMR,ITU.IT_CEL_SETS_P2,2001,2.72572763691018
GHA,ITU.IT_CEL_SETS_P2,2001,1.20888662601392
KEN,ITU.IT_CEL_SETS_P2,2001,1.89758301688501
NGA,ITU.IT_CEL_SETS_P2,2001,0.205186874634686
RWA,ITU.IT_CEL_SETS_P2,2001,0.784352150464324
ZAF,ITU.IT_CEL_SETS_P2,2001,22.6775818427979
CMR,ITU.IT_MLT_MAIN_P2,2001,0.694255654499268
GHA,ITU.IT_MLT_MAIN_P2,2001,1.21302703927874
KEN,ITU.IT_MLT_MAIN_P2,2001,0.978453893634779
NGA,ITU.IT_MLT_MAIN_P2,2001,0.462273990443515
RWA,ITU.IT_MLT_MAIN_P2,2001,0.259439557461277
ZAF,ITU.IT_MLT_MAIN_P2,2001,10.3527208052675
CMR,ITU.IT_CEL_SETS_P2,2000,0.692560554874589
GHA,ITU.IT_CEL_SETS_P2,2000,0.662241808064506
KEN,ITU.IT_CEL_SETS_P2,2000,0.415770183556447
NGA,ITU.IT_CEL_SETS_P2,2000,0.0237374647789432
RWA,ITU.IT_CEL_SETS_P2,2000,0.474803111932642
ZAF,ITU.IT_CEL_SETS_P2,2000,17.6824632903347
CMR,ITU.IT_MLT_MAIN_P2,2000,0.637043858994432
GHA,ITU.IT_MLT_MAIN_P2,2000,1.08238049767769
KEN,ITU.IT_MLT_MAIN_P2,2000,0.951953291611855
NGA,ITU.IT_MLT_MAIN_P2,2000,0.43785652781943
RWA,ITU.IT_MLT_MAIN_P2,2000,0.213880540267504
ZAF,ITU.IT_MLT_MAIN_P2,2000,10.5211462349892
